02	FAI3997054	1	02094	1	19.50	19.50		01	0	0		0			0	08:47:12	
02	FAI3997054	2	04231	7	1.25	8.75		02	0	0		0			0	08:47:12	
02	FAI3997054	3	04222	3	1.50	4.50		02	0	0		0			0	08:47:12	
02	FAI3997055	1	03244	1	1.65	1.65		03	0	0		0			0	08:48:05	
02	FAI3997056	1	04789	1	1.50	1.50		04	0	0		0			0	08:48:38	
02	FAI3997056	2	04763	1	1.50	1.50		04	0	0		0			0	08:48:38	
02	FAI3997056	3	02515	2	0.70	1.40		02	0	0		0			0	08:48:38	
02	FAI3997056	4	03215	2	0.75	1.50		02	0	0		0			0	08:48:38	
02	FAI3997057	1	02465	2	0.75	1.50		02	0	0		0			0	08:50:09	
02	FAI3997057	2	02422	1	0.75	0.75		02	0	0		0			0	08:50:09	
02	FAI3997057	3	04774	1	1.50	1.50		04	0	0		0			0	08:50:09	
02	FAI3997058	1	03260	1	9.50	9.50		03	0	0		0			0	08:51:21	
02	FAI3997059	1	02515	5	0.70	3.50		02	0	0		0			0	08:51:40	
02	FAI3997060	1	04777	1	1.50	1.50		04	0	0		0			0	08:52:49	
02	FAI3997060	2	02422	2	0.75	1.50		02	0	0		0			0	08:52:49	
02	FAI3997061	1	04784	1	1.55	1.55		05	0	0		0			0	08:54:30	
02	FAI3997061	2	04222	1	1.50	1.50		02	0	0		0			0	08:54:30	
02	FAI3997062	1	04222	2	1.50	3.00		02	0	0		0			0	08:55:17	
02	FAI3997062	2	03215	2	0.75	1.50		02	0	0		0			0	08:55:17	
02	FAI3997062	3	02465	1	0.75	0.75		02	0	0		0			0	08:55:17	
02	FAI3997062	4	04774	2	1.50	3.00		04	0	0		0			0	08:55:17	
02	FAI3997063	1	04222	1	1.50	1.50		02	0	0		0			0	08:56:17	
02	FAI3997063	2	05073	1	1.15	1.15		05	0	0		0			0	08:56:17	
02	FAI3997064	1	03244	1	1.65	1.65		03	0	0		0			0	08:56:28	
02	FAI3997065	1	03215	1	0.75	0.75		02	0	0		0			0	09:01:10	
02	FAI3997065	2	04763	1	1.50	1.50		04	0	0		0			0	09:01:10	
02	FAI3997066	1	01580	1	12.95	12.95		01	0	0		0			0	09:03:09	
02	FAI3997067	1	03215	1	0.75	0.75		02	0	0		0			0	09:04:00	
02	FAI3997067	2	02422	1	0.75	0.75		02	0	0		0			0	09:04:00	
02	FAI3997068	1	04222	1	1.50	1.50		02	0.23	15.00	06	0			0	09:05:15	
02	FAI3997068	2	02465	4	0.75	3.00		02	0.45	15.00	06	0			0	09:05:15	
02	FAI3997069	1	05600	2	1.00	2.00	900000000000005600	05	0	0		0.14			0	09:08:29	
02	FAI3997070	1	02422	2	0.75	1.50		02	0.23	15.00	06	0			0	09:09:10	
02	FAI3997071	1	03244	1	1.65	1.65		03	0	0		0			0	09:09:54	
02	FAI3997072	1	03244	1	1.65	1.65		03	0	0		0			0	09:10:15	
02	FAI3997073	1	04789	2	1.50	3.00		04	0	0		0			0	09:12:49	
02	FAI3997073	2	04231	2	1.25	2.50		02	0	0		0			0	09:12:49	
02	FAI3997073	3	04222	1	1.50	1.50		02	0	0		0			0	09:12:49	
02	FAI3997074	1	05072	2	1.95	3.90		05	0	0		0			0	09:15:27	
02	FAI3997074	2	04222	6	1.50	9.00		02	0	0		0			0	09:15:27	
02	FAI3997074	3	04773	2	1.75	3.50		04	0	0		0			0	09:15:27	
02	FAI3997075	1	06488	2	2.15	4.30		05	0	0		0			0	09:16:27	
02	FAI3997075	2	03215	1	0.75	0.75		02	0	0		0			0	09:16:27	
02	FAI3997075	3	04231	2	1.25	2.50		02	0	0		0			0	09:16:27	
02	FAI3997076	1	02422	4	0.75	3.00		02	0	0		0			0	09:17:28	
02	FAI3997076	2	02465	4	0.75	3.00		02	0	0		0			0	09:17:28	
02	FAI3997076	3	02383	2	0.95	1.90		02	0	0		0			0	09:17:28	
02	FAI3997076	4	02379	2	0.75	1.50		02	0	0		0			0	09:17:28	
02	FAI3997076	5	03242	1	1.95	1.95		03	0	0		0			0	09:17:28	
02	FAI3997077	1	04763	1	1.50	1.50		04	0	0		0			0	09:17:50	
02	FAI3997077	2	02422	1	0.75	0.75		02	0	0		0			0	09:17:50	
02	FAI3997078	1	02422	6	0.75	4.50		02	0	0		0			0	09:18:45	
02	FAI3997078	2	04774	2	1.50	3.00		04	0	0		0			0	09:18:45	
02	FAI3997078	3	03244	1	1.65	1.65		03	0	0		0			0	09:18:45	
02	FAI3997079	1	02422	3	0.75	2.25		02	0	0		0			0	09:19:36	
02	FAI3997080	1	04780	2	1.55	3.10		05	0	0		0			0	09:21:04	
02	FAI3997080	2	02465	1	0.75	0.75		02	0	0		0			0	09:21:04	
02	FAI3997081	1	04777	1	1.50	1.50		04	0	0		0			0	09:21:58	
02	FAI3997081	2	04222	3	1.50	4.50		02	0	0		0			0	09:21:58	
02	FAI3997082	1	02422	1	0.75	0.75		02	0	0		0			0	09:22:55	
02	FAI3997082	2	03215	1	0.75	0.75		02	0	0		0			0	09:22:55	
02	FAI3997082	3	04774	1	1.50	1.50		04	0	0		0			0	09:22:55	
02	FAI3997083	1	04763	1	1.50	1.50		04	0.23	15.00	06	0			0	09:25:57	
02	FAI3997083	2	04222	1	1.50	1.50		02	0.23	15.00	06	0			0	09:25:57	
02	FAI3997083	3	02515	1	0.70	0.70		02	0.11	15.00	06	0			0	09:25:57	
02	FAI3997084	1	04773	1	1.75	1.75		04	0	0		0			0	09:27:14	
02	FAI3997084	2	02422	2	0.75	1.50		02	0	0		0			0	09:27:14	
02	FAI3997085	1	02422	7	0.75	5.25		02	0	0		0			0	09:29:22	
02	FAI3997086	1	04773	1	1.75	1.75		04	0	0		0			0	09:30:04	
02	FAI3997086	2	02422	3	0.75	2.25		02	0	0		0			0	09:30:04	
02	FAI3997087	1	04773	1	1.75	1.75		04	0	0		0			0	09:32:03	
